BIANA ID	UniProt ID	Gene Symbol	Seed	Description	Gene ID	Equivalent Entries	GUILD Score	Degree
44120	P23610	F8A1; F8A3; F8A2	0	RecName: Full=40-kDa huntingtin-associated protein {ECO:0000303|PubMed:16476778}; Short=HAP40 {ECO:0000303|PubMed:16476778}; AltName: Full=CpG island protein; AltName: Full=Factor VIII intron 22 protein;	474383; 474384; 8263	-	0.075482	6
49891	Q9BY27	DGCR6L	0	RecName: Full=Protein DGCR6L; AltName: Full=DiGeorge syndrome critical region 6-like protein;	85359	-	0.07548	29
47408	Q8N9E0	FAM133A	0	RecName: Full=Protein FAM133A;	286499	-	0.075478	20
7698	Q8NCM2	KCNH5	0	RecName: Full=Voltage-gated delayed rectifier potassium channel KCNH5 {ECO:0000305}; AltName: Full=Ether-a-go-go potassium channel 2; Short=hEAG2 {ECO:0000303|PubMed:12135768}; AltName: Full=Potassium voltage-gated channel subfamily H member 5; AltName: Full=Voltage-gated potassium channel subunit Kv10.2;	27133	-	0.075478	1
16740	Q9Y2D9	ZNF652	0	RecName: Full=Zinc finger protein 652;	22834	-	0.075474	6
17069	Q9HCG1	ZNF160	0	RecName: Full=Zinc finger protein 160; AltName: Full=Zinc finger protein HZF5; AltName: Full=Zinc finger protein Kr18; Short=HKr18;	90338	-	0.075474	4
42206	Q9UL03	INTS6	0	RecName: Full=Integrator complex subunit 6; Short=Int6; AltName: Full=DBI-1; AltName: Full=Protein DDX26; AltName: Full=Protein deleted in cancer 1; Short=DICE1;	26512	-	0.075473	8
27529	Q9BW04	SARG	0	RecName: Full=Specifically androgen-regulated gene protein;	79098	-	0.075471	9
14671	P04180	LCAT	0	RecName: Full=Phosphatidylcholine-sterol acyltransferase; EC=2.3.1.43 {ECO:0000269|PubMed:10222237, ECO:0000269|PubMed:10329423, ECO:0000269|PubMed:14636062, ECO:0000269|PubMed:19065001, ECO:0000269|PubMed:25727495, ECO:0000269|PubMed:26195816, ECO:0000269|PubMed:3458198}; AltName: Full=1-alkyl-2-acetylglycerophosphocholine esterase; EC=3.1.1.47 {ECO:0000269|PubMed:8016111}; AltName: Full=Lecithin-cholesterol acyltransferase; AltName: Full=Phospholipid-cholesterol acyltransferase; AltName: Full=Platelet-activating factor acetylhydrolase {ECO:0000303|PubMed:8016111}; Short=PAF acetylhydrolase; Flags: Precursor;	3931	-	0.075471	5
54486	Q9BY67	CADM1	0	RecName: Full=Cell adhesion molecule 1 {ECO:0000305}; AltName: Full=Immunoglobulin superfamily member 4; Short=IgSF4; AltName: Full=Nectin-like protein 2; Short=NECL-2; AltName: Full=Spermatogenic immunoglobulin superfamily; Short=SgIgSF; AltName: Full=Synaptic cell adhesion molecule; Short=SynCAM; AltName: Full=Tumor suppressor in lung cancer 1; Short=TSLC-1; Flags: Precursor;	23705	-	0.075471	15
53096	Q76N32	CEP68	0	RecName: Full=Centrosomal protein of 68 kDa; Short=Cep68;	23177	-	0.075468	11
54895	Q10589	BST2	0	RecName: Full=Bone marrow stromal antigen 2; Short=BST-2; AltName: Full=HM1.24 antigen; AltName: Full=Tetherin; AltName: CD_antigen=CD317; Flags: Precursor;	684	-	0.075467	14
8588	Q01955	COL4A3	0	RecName: Full=Collagen alpha-3(IV) chain; AltName: Full=Goodpasture antigen; Contains: RecName: Full=Tumstatin; Flags: Precursor;	1285	-	0.075466	3
12991	Q9UKU0	ACSL6	0	RecName: Full=Long-chain-fatty-acid--CoA ligase 6 {ECO:0000305}; EC=6.2.1.3 {ECO:0000269|PubMed:22633490, ECO:0000269|PubMed:24269233}; AltName: Full=Arachidonate--CoA ligase {ECO:0000305}; EC=6.2.1.15 {ECO:0000250|UniProtKB:P33124}; AltName: Full=Long-chain acyl-CoA synthetase 6; Short=LACS 6;	23305	-	0.075463	4
15106	O14924	RGS12	0	RecName: Full=Regulator of G-protein signaling 12; Short=RGS12;	6002	-	0.075463	17
42508	P24001	IL32	0	RecName: Full=Interleukin-32; Short=IL-32; AltName: Full=Natural killer cells protein 4; AltName: Full=Tumor necrosis factor alpha-inducing factor; Flags: Precursor;	9235	-	0.07546	11
16757	Q68DY1	ZNF626	0	RecName: Full=Zinc finger protein 626;	199777	-	0.075455	2
13299	Q8NB16	MLKL	0	RecName: Full=Mixed lineage kinase domain-like protein {ECO:0000305}; Short=hMLKL {ECO:0000303|PubMed:12471243};	197259	-	0.075454	12
19156	O14905	WNT9B	0	RecName: Full=Protein Wnt-9b; AltName: Full=Protein Wnt-14b; AltName: Full=Protein Wnt-15; Flags: Precursor;	7484	-	0.075448	2
35399	Q9GZY6	LAT2	0	RecName: Full=Linker for activation of T-cells family member 2; AltName: Full=Linker for activation of B-cells; AltName: Full=Membrane-associated adapter molecule; AltName: Full=Non-T-cell activation linker; AltName: Full=Williams-Beuren syndrome chromosomal region 15 protein; AltName: Full=Williams-Beuren syndrome chromosomal region 5 protein;	7462	-	0.075448	2
58482	Q9Y312	AAR2	0	RecName: Full=Protein AAR2 homolog; AltName: Full=AAR2 splicing factor homolog;	25980	-	0.075447	16
30055	P47804	RGR	0	RecName: Full=RPE-retinal G protein-coupled receptor;	5995	-	0.075446	6
51854	Q7Z4G1	COMMD6	0	RecName: Full=COMM domain-containing protein 6;	170622	-	0.075445	7
12912	Q99807	COQ7	0	RecName: Full=5-demethoxyubiquinone hydroxylase, mitochondrial {ECO:0000255|HAMAP-Rule:MF_03194}; Short=DMQ hydroxylase {ECO:0000255|HAMAP-Rule:MF_03194}; EC=1.14.99.60 {ECO:0000255|HAMAP-Rule:MF_03194}; AltName: Full=Timing protein clk-1 homolog {ECO:0000255|HAMAP-Rule:MF_03194}; AltName: Full=Ubiquinone biosynthesis monooxygenase COQ7 {ECO:0000255|HAMAP-Rule:MF_03194}; Flags: Precursor;	10229	-	0.075445	1
25572	P41225	SOX3	0	RecName: Full=Transcription factor SOX-3;	6658	-	0.075445	3
57550	Q8N8R7	ARL14EP	0	RecName: Full=ARL14 effector protein; AltName: Full=ARF7 effector protein;	120534	-	0.075443	6
52449	Q9UBD9	CLCF1	0	RecName: Full=Cardiotrophin-like cytokine factor 1; AltName: Full=B-cell-stimulating factor 3; Short=BSF-3; AltName: Full=Novel neurotrophin-1; Short=NNT-1; Flags: Precursor;	23529	-	0.075441	1
61196	Q68DL7	C18orf63	0	RecName: Full=Uncharacterized protein C18orf63;	644041	-	0.07544	6
46395	Q8IX07	ZFPM1	0	RecName: Full=Zinc finger protein ZFPM1; AltName: Full=Friend of GATA protein 1; Short=FOG-1; Short=Friend of GATA 1; AltName: Full=Zinc finger protein 89A; AltName: Full=Zinc finger protein multitype 1;	161882	-	0.075438	5
54210	Q9NQ75	CASS4	0	RecName: Full=Cas scaffolding protein family member 4; AltName: Full=HEF-like protein; AltName: Full=HEF1-EFS-p130Cas-like protein; Short=HEPL;	57091	-	0.075433	6
29726	Q9Y4F9	RIPOR2	0	RecName: Full=Rho family-interacting cell polarization regulator 2;	9750	-	0.075429	9
38417	Q86V88	MDP1	0	RecName: Full=Magnesium-dependent phosphatase 1; Short=MDP-1; EC=3.1.3.-; EC=3.1.3.48;	145553	-	0.075429	3
34428	Q68DD2	PLA2G4F	0	RecName: Full=Cytosolic phospholipase A2 zeta; Short=cPLA2-zeta; EC=3.1.1.4 {ECO:0000269|PubMed:29158256}; AltName: Full=Phospholipase A2 group IVF;	255189	-	0.075425	8
33922	Q8IVA1	PCP2	0	RecName: Full=Purkinje cell protein 2 homolog;	126006	-	0.075424	4
10726	P46092	CCR10	0	RecName: Full=C-C chemokine receptor type 10; Short=C-C CKR-10; Short=CC-CKR-10; Short=CCR-10; AltName: Full=G-protein coupled receptor 2;	2826	-	0.075423	2
14722	P21439	ABCB4	0	RecName: Full=Phosphatidylcholine translocator ABCB4 {ECO:0000305}; EC=7.6.2.1 {ECO:0000250|UniProtKB:P21440}; AltName: Full=ATP-binding cassette sub-family B member 4 {ECO:0000312|HGNC:HGNC:45}; AltName: Full=Multidrug resistance protein 3 {ECO:0000303|PubMed:2892668}; AltName: Full=P-glycoprotein 3 {ECO:0000250|UniProtKB:Q08201};	5244	-	0.07542	6
36860	Q69YI7	NAIF1	0	RecName: Full=Nuclear apoptosis-inducing factor 1;	203245	-	0.075417	4
49686	Q96F81	DISP1	0	RecName: Full=Protein dispatched homolog 1;	84976	-	0.075417	4
31470	Q16825	PTPN21	0	RecName: Full=Tyrosine-protein phosphatase non-receptor type 21; EC=3.1.3.48; AltName: Full=Protein-tyrosine phosphatase D1;	11099	-	0.075415	26
37037	Q5VTT5	MYOM3	0	RecName: Full=Myomesin-3; AltName: Full=Myomesin family member 3;	127294	-	0.075414	7
23316	Q7Z6L1	TECPR1	0	RecName: Full=Tectonin beta-propeller repeat-containing protein 1;	25851	-	0.075412	3
60370	Q8NA56	TTC29	0	RecName: Full=Tetratricopeptide repeat protein 29; Short=TPR repeat protein 29; AltName: Full=Protein TBPP2A; AltName: Full=Testis development protein NYD-SP14;	83894	-	0.07541	2
19120	Q9ULE0	WWC3	0	RecName: Full=Protein WWC3;	55841	-	0.075409	5
10724	Q96T54	KCNK17	0	RecName: Full=Potassium channel subfamily K member 17; AltName: Full=2P domain potassium channel Talk-2; AltName: Full=Acid-sensitive potassium channel protein TASK-4; AltName: Full=TWIK-related acid-sensitive K(+) channel 4; AltName: Full=TWIK-related alkaline pH-activated K(+) channel 2; Short=TALK-2;	89822	-	0.075408	1
53613	P48509	CD151	0	RecName: Full=CD151 antigen; AltName: Full=GP27; AltName: Full=Membrane glycoprotein SFA-1; AltName: Full=Platelet-endothelial tetraspan antigen 3; Short=PETA-3; AltName: Full=Tetraspanin-24; Short=Tspan-24; AltName: CD_antigen=CD151;	977	-	0.075408	10
47568	Q8NHP7	EXD1	0	RecName: Full=piRNA biogenesis protein EXD1 {ECO:0000305}; AltName: Full=Exonuclease 3'-5' domain-containing protein 1 {ECO:0000312|HGNC:HGNC:28507}; AltName: Full=Exonuclease 3'-5' domain-like-containing protein 1 {ECO:0000312|HGNC:HGNC:28507}; AltName: Full=Inactive exonuclease EXD1 {ECO:0000305};	161829	-	0.075407	2
31676	Q9NYI0	PSD3	0	RecName: Full=PH and SEC7 domain-containing protein 3; AltName: Full=Epididymis tissue protein Li 20mP; AltName: Full=Exchange factor for ADP-ribosylation factor guanine nucleotide factor 6 D; Short=Exchange factor for ARF6 D; AltName: Full=Hepatocellular carcinoma-associated antigen 67; AltName: Full=Pleckstrin homology and SEC7 domain-containing protein 3;	23362	-	0.075406	42
49923	Q9BSY9	DESI2	0	RecName: Full=Deubiquitinase DESI2 {ECO:0000305}; EC=3.4.19.12 {ECO:0000269|PubMed:28483520}; AltName: Full=Desumoylating isopeptidase 2; Short=DeSI-2; AltName: Full=PPPDE peptidase domain-containing protein 1 {ECO:0000303|PubMed:28483520}; AltName: Full=Palmitoyl protein thioesterase DESI2; EC=3.1.2.22 {ECO:0000269|PubMed:35427157}; AltName: Full=Protein FAM152A; AltName: Full=S-depalmitoylase DESI2;	51029	-	0.075402	11
37843	O75970	MPDZ	0	RecName: Full=Multiple PDZ domain protein; AltName: Full=Multi-PDZ domain protein 1;	8777	-	0.075402	30
13637	O95907	SLC16A8	0	RecName: Full=Monocarboxylate transporter 3; Short=MCT 3; AltName: Full=Solute carrier family 16 member 8;	23539	-	0.075402	2
29794	A6NDU8	RIMOC1	0	RecName: Full=RAB7A-interacting MON1-CCZ1 complex subunit 1 {ECO:0000305}; AltName: Full=UPF0600 protein C5orf51;	285636	-	0.075402	11
38501	Q5U5Q3	MEX3C	0	RecName: Full=RNA-binding E3 ubiquitin-protein ligase MEX3C; EC=2.3.2.27; AltName: Full=RING finger and KH domain-containing protein 2; AltName: Full=RING finger protein 194; AltName: Full=RING-type E3 ubiquitin transferase MEX3C {ECO:0000305};	51320	-	0.075401	3
50133	Q8IXT1	DDIAS	0	RecName: Full=DNA damage-induced apoptosis suppressor protein; AltName: Full=Nitric oxide-inducible gene protein;	220042	-	0.0754	11
56852	P02654	APOC1	0	RecName: Full=Apolipoprotein C-I; Short=Apo-CI; Short=ApoC-I; AltName: Full=Apolipoprotein C1; Contains: RecName: Full=Truncated apolipoprotein C-I; Flags: Precursor;	341	-	0.075399	32
15928	P16499	PDE6A	0	RecName: Full=Rod cGMP-specific 3',5'-cyclic phosphodiesterase subunit alpha {ECO:0000305}; Short=GMP-PDE alpha; EC=3.1.4.35 {ECO:0000269|PubMed:20940301}; AltName: Full=PDE V-B1; Flags: Precursor;	5145	-	0.075392	3
61036	Q9BYS1	KRTAP1-5	0	RecName: Full=Keratin-associated protein 1-5; AltName: Full=High sulfur keratin-associated protein 1.5; AltName: Full=Keratin-associated protein 1.5;	83895	-	0.075391	6
20893	Q8N3L3	TXLNB	0	RecName: Full=Beta-taxilin; AltName: Full=Muscle-derived protein 77; Short=hMDP77;	167838	-	0.07539	68
61545	Q9UIY3	RWDD2A	0	RecName: Full=RWD domain-containing protein 2A;	112611	-	0.075389	8
43142	P09067	HOXB5	0	RecName: Full=Homeobox protein Hox-B5; AltName: Full=Homeobox protein HHO.C10; AltName: Full=Homeobox protein Hox-2A; AltName: Full=Homeobox protein Hu-1;	3215	-	0.075389	61
26615	Q96HL8	SH3YL1	0	RecName: Full=SH3 domain-containing YSC84-like protein 1;	26751	-	0.075388	8
61047	Q9UL59	ZNF214	0	RecName: Full=Zinc finger protein 214; AltName: Full=BWSCR2-associated zinc finger protein 1; Short=BAZ-1;	7761	-	0.075387	3
33453	Q96JS3	PGBD1	0	RecName: Full=PiggyBac transposable element-derived protein 1; AltName: Full=Cerebral protein 4;	84547	-	0.075386	13
16640	Q96BV0	ZNF775	0	RecName: Full=Zinc finger protein 775;	285971	-	0.075382	19
7547	P49842	STK19	0	RecName: Full=Inactive serine/threonine-protein kinase 19 {ECO:0000305}; AltName: Full=Protein G11 {ECO:0000303|PubMed:8012361}; AltName: Full=Protein RP1 {ECO:0000303|PubMed:8132574};	8859	-	0.075381	15
12986	O60760	HPGDS	0	RecName: Full=Hematopoietic prostaglandin D synthase {ECO:0000305}; Short=H-PGDS; EC=5.3.99.2 {ECO:0000269|PubMed:10824118, ECO:0000269|PubMed:11672424, ECO:0000269|PubMed:12627223, ECO:0000269|PubMed:16547010, ECO:0000269|PubMed:19939518, ECO:0000269|PubMed:9353279, ECO:0000269|PubMed:9425264}; AltName: Full=GST class-sigma; AltName: Full=Glutathione S-transferase; EC=2.5.1.18 {ECO:0000269|PubMed:10824118, ECO:0000269|PubMed:11672424, ECO:0000269|PubMed:15113825}; AltName: Full=Glutathione-dependent PGD synthase; AltName: Full=Glutathione-requiring prostaglandin D synthase; AltName: Full=Prostaglandin-H2 D-isomerase;	27306	-	0.07538	8
22759	Q8IVF5	TIAM2	0	RecName: Full=Rho guanine nucleotide exchange factor TIAM2 {ECO:0000305|PubMed:10512681}; AltName: Full=SIF and TIAM1-like exchange factor; AltName: Full=T-lymphoma invasion and metastasis-inducing protein 2; Short=TIAM-2;	26230	-	0.075377	10
53258	P40199	CEACAM6	0	RecName: Full=Carcinoembryonic antigen-related cell adhesion molecule 6; AltName: Full=Non-specific crossreacting antigen; AltName: Full=Normal cross-reacting antigen; AltName: CD_antigen=CD66c; Flags: Precursor;	4680	-	0.075374	31
42612	Q93033	CD101	0	RecName: Full=Immunoglobulin superfamily member 2; Short=IgSF2; AltName: Full=Cell surface glycoprotein V7; AltName: Full=Glu-Trp-Ile EWI motif-containing protein 101; Short=EWI-101; AltName: CD_antigen=CD101; Flags: Precursor;	9398	-	0.075374	4
15533	P54707	ATP12A	0	RecName: Full=Potassium-transporting ATPase alpha chain 2; AltName: Full=HK alpha 2 {ECO:0000250|UniProtKB:Q9TV52}; AltName: Full=Non-gastric H(+)/K(+) ATPase subunit alpha {ECO:0000303|PubMed:16914892}; EC=7.2.2.19 {ECO:0000269|PubMed:11341842, ECO:0000269|PubMed:7485470, ECO:0000269|PubMed:8853415}; AltName: Full=Non-gastric Na(+)/K(+) ATPase subunit alpha {ECO:0000303|PubMed:9774385}; EC=7.2.2.13 {ECO:0000269|PubMed:11341842, ECO:0000269|PubMed:9774385}; AltName: Full=Proton pump; AltName: Full=Sodium pump {ECO:0000303|PubMed:9774385};	479	-	0.075371	5
17464	O15209	ZBTB22	0	RecName: Full=Zinc finger and BTB domain-containing protein 22; AltName: Full=Protein BING1; AltName: Full=Zinc finger and BTB domain-containing protein 22A; AltName: Full=Zinc finger protein 297;	9278	-	0.075363	16
16629	Q6DD87	ZNF787	0	RecName: Full=Zinc finger protein 787; AltName: Full=TTF-I-interacting peptide 20;	126208	-	0.075362	3
11854	Q9P0Z9	PIPOX	0	RecName: Full=Peroxisomal sarcosine oxidase; Short=PSO; EC=1.5.3.1 {ECO:0000269|PubMed:10642506}; EC=1.5.3.7 {ECO:0000269|PubMed:10642506}; AltName: Full=L-pipecolate oxidase; AltName: Full=L-pipecolic acid oxidase;	51268	-	0.075355	2
49014	Q96FN9	DTD2	0	RecName: Full=D-aminoacyl-tRNA deacylase 2 {ECO:0000305}; EC=3.1.1.96 {ECO:0000269|PubMed:29410408}; AltName: Full=Animalia-specific tRNA deacylase {ECO:0000303|PubMed:29410408}; Short=ATD {ECO:0000303|PubMed:29410408}; AltName: Full=D-tyrosyl-tRNA(Tyr) deacylase 2 {ECO:0000305}; AltName: Full=L-alanyl-tRNA deacylase {ECO:0000305|PubMed:29410408};	112487	-	0.075355	5
15157	Q8TDN7	ACER1	0	RecName: Full=Alkaline ceramidase 1 {ECO:0000305}; Short=AlkCDase 1; Short=Alkaline CDase 1; EC=3.5.1.- {ECO:0000269|PubMed:20207939, ECO:0000269|PubMed:20628055}; EC=3.5.1.23 {ECO:0000269|PubMed:17713573}; AltName: Full=Acylsphingosine deacylase 3; AltName: Full=N-acylsphingosine amidohydrolase 3;	125981	-	0.075354	2
48890	Q6ZR08	DNAH12	0	RecName: Full=Dynein axonemal heavy chain 12; AltName: Full=Axonemal beta dynein heavy chain 12; AltName: Full=Axonemal dynein heavy chain 12-like protein; AltName: Full=Axonemal dynein heavy chain 7-like protein; AltName: Full=Ciliary dynein heavy chain 12; AltName: Full=Dynein axonemal heavy chain 7-like; AltName: Full=Dynein heavy chain domain-containing protein 2;	201625	-	0.075354	5
23371	Q5QJ38	TCHHL1	0	RecName: Full=Trichohyalin-like protein 1; AltName: Full=Basalin; AltName: Full=Protein S100-A17; AltName: Full=S100 calcium-binding protein A17;	126637	-	0.075353	2
31204	Q8N2H3	PYROXD2	0	RecName: Full=Pyridine nucleotide-disulfide oxidoreductase domain-containing protein 2 {ECO:0000305}; EC=1.-.-.-;	84795	-	0.07535	3
26345	Q9NPC8	SIX2	0	RecName: Full=Homeobox protein SIX2; AltName: Full=Sine oculis homeobox homolog 2;	10736	-	0.07535	7
36755	Q6ZS30	NBEAL1	0	RecName: Full=Neurobeachin-like protein 1; AltName: Full=Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 16 protein; AltName: Full=Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 17 protein;	65065	-	0.07535	3
36980	P28698	MZF1	0	RecName: Full=Myeloid zinc finger 1; Short=MZF-1; AltName: Full=Zinc finger and SCAN domain-containing protein 6; AltName: Full=Zinc finger protein 42;	7593	-	0.075348	7
13179	Q07890	SOS2	0	RecName: Full=Son of sevenless homolog 2; Short=SOS-2;	6655	-	0.075347	11
53144	Q7L2Z9	CENPQ	0	RecName: Full=Centromere protein Q; Short=CENP-Q;	55166	-	0.075347	16
61623	Q9UPR6	ZFR2	0	RecName: Full=Zinc finger RNA-binding protein 2;	23217	-	0.075346	6
54873	Q5XKL5	BTBD8	0	RecName: Full=BTB/POZ domain-containing protein 8 {ECO:0000305}; AltName: Full=AP2-interacting clathrin-endocytosis {ECO:0000303|PubMed:29262337}; Short=APache {ECO:0000303|PubMed:29262337};	284697	-	0.075345	4
53186	Q8N111	CEND1	0	RecName: Full=Cell cycle exit and neuronal differentiation protein 1; AltName: Full=BM88 antigen;	51286	-	0.075345	5
9374	Q9NWM8	FKBP14	0	RecName: Full=Peptidyl-prolyl cis-trans isomerase FKBP14; Short=PPIase FKBP14; EC=5.2.1.8 {ECO:0000269|PubMed:24821723}; AltName: Full=22 kDa FK506-binding protein; Short=22 kDa FKBP; Short=FKBP-22; AltName: Full=FK506-binding protein 14; Short=FKBP-14; AltName: Full=Rotamase; Flags: Precursor;	55033	-	0.075343	11
25065	Q96JX3	SERAC1	0	RecName: Full=Protein SERAC1; AltName: Full=Serine active site-containing protein 1;	84947	-	0.075342	2
41939	Q2M1V0	ISX	0	RecName: Full=Intestine-specific homeobox; AltName: Full=RAX-like homeobox;	91464	-	0.075338	20
30510	P0DJD3	RBMY1A1	0	RecName: Full=RNA-binding motif protein, Y chromosome, family 1 member A1; AltName: Full=RNA-binding motif protein 1; AltName: Full=RNA-binding motif protein 2; AltName: Full=Y chromosome RNA recognition motif 1; Short=hRBMY;	5940	-	0.075338	27
31497	Q3SYG4	BBS9	0	RecName: Full=Protein PTHB1; AltName: Full=Bardet-Biedl syndrome 9 protein; AltName: Full=Parathyroid hormone-responsive B1 gene protein;	27241	-	0.075335	5
28032	Q8WXG8	S100Z	0	RecName: Full=Protein S100-Z {ECO:0000305}; AltName: Full=S100 calcium-binding protein Z {ECO:0000312|HGNC:HGNC:30367};	170591	-	0.075335	10
52266	Q8N0X4	CLYBL	0	RecName: Full=Citramalyl-CoA lyase, mitochondrial {ECO:0000303|PubMed:29056341}; EC=4.1.3.25 {ECO:0000269|PubMed:29056341}; AltName: Full=(3S)-malyl-CoA thioesterase {ECO:0000305|PubMed:29056341}; EC=3.1.2.30 {ECO:0000269|PubMed:29056341}; AltName: Full=Beta-methylmalate synthase; EC=2.3.3.- {ECO:0000269|PubMed:24334609, ECO:0000269|PubMed:29056341}; AltName: Full=Citrate lyase subunit beta-like protein {ECO:0000305}; Short=Citrate lyase beta-like {ECO:0000305}; AltName: Full=Malate synthase; EC=2.3.3.9 {ECO:0000269|PubMed:24334609, ECO:0000269|PubMed:29056341}; Flags: Precursor;	171425	-	0.075334	5
50599	P00156	MT-CYB	0	RecName: Full=Cytochrome b; AltName: Full=Complex III subunit 3; AltName: Full=Complex III subunit III; AltName: Full=Cytochrome b-c1 complex subunit 3; AltName: Full=Ubiquinol-cytochrome-c reductase complex cytochrome b subunit;	4519	-	0.075333	4
50844	Q86XM0	CATSPERD	0	RecName: Full=Cation channel sperm-associated auxiliary subunit delta {ECO:0000312|HGNC:HGNC:28598}; Short=CatSper-delta; Short=CatSperdelta; AltName: Full=Transmembrane protein 146; Flags: Precursor;	257062	-	0.075332	3
7684	Q9HBI0	PARVG	0	RecName: Full=Gamma-parvin;	64098	-	0.075328	33
28807	O15318	POLR3G	0	RecName: Full=DNA-directed RNA polymerase III subunit RPC7; Short=RNA polymerase III subunit C7; AltName: Full=DNA-directed RNA polymerase III subunit G; AltName: Full=RNA polymerase III 32 kDa apha subunit; Short=RPC32-alpha {ECO:0000303|PubMed:20154270}; AltName: Full=RNA polymerase III 32 kDa subunit; Short=RPC32;	10622	-	0.075327	12
